recid,eqid,station_latitude,station_longitude,scaled_deltaW
1060,127,33.746,-118.396,-0.4001717962909506
1061,127,33.74,-118.335,1.1593531218453237
1062,127,34.281,-118.478,0.2178542407591431
1063,127,33.951,-117.446,0.5844687761288967
1064,127,33.787,-118.356,0.3943353553624895
1065,127,34.87,-118.206,-0.8355648088421168
1066,127,34.183,-117.321,0.2717913676514333
1068,127,34.065,-117.292,1.5147510487432534
1069,127,34.091,-118.093,1.009096187594742
1070,127,33.787,-116.958,2.1613789479087844
1071,127,34.115,-118.13,-0.1485392950297562
1072,127,33.722,-118.309,0.4108051930253151
1073,127,34.743,-118.724,-0.5211853250550201
1074,127,34.422,-119.851,1.021280210831721
1075,127,33.944,-118.087,0.5017863104639733
1076,127,34.011,-118.49,2.4800385322274963
1077,127,34.232,-118.71,-0.890796607192696
1078,127,33.757,-118.084,-0.0968470586096397
1079,127,34.264,-118.666,0.4980469962293032
1081,127,34.221,-118.421,-0.6510071737338282
1082,127,34.269,-118.303,-1.9413923126288173
1083,127,34.311,-118.49,0.2263409427574039
1084,127,34.312,-118.481,0.0200201710372475
1085,127,34.326,-118.444,0.0060671296392635
1086,127,34.16,-118.534,3.8292476000548064
1087,127,33.736,-118.269,1.1513981286613015
1088,127,34.084,-118.6,-0.2829807926405039
1089,127,33.7278,-117.824,0.2129023562873032
1091,127,34.276,-119.293,-0.4044532758192636
1092,127,33.821,-117.818,-0.666014345782707
1093,127,34.064,-117.952,-0.9668086310179886
1094,127,34.015,-118.029,-0.6319916795610091
1095,127,34.381,-117.737,-0.3549256225375611
1096,127,34.314,-117.545,-0.2844234030802304
1097,127,34.369,-117.658,-0.094449445613255
1179,137,23.7192,120.4125,-0.4900369200681693
1180,137,23.6013,120.1715,0.1033439145333916
1181,137,23.5815,120.552,0.8148522325251051
1182,137,23.4853,120.2692,0.434264614865109
1183,137,23.4653,120.544,0.5755936823659157
1184,137,23.3328,120.1523,-0.9517301069819112
1185,137,23.2963,120.5828,1.8243649541897464
1186,137,23.355,120.4052,0.9602891344220268
1187,137,23.2212,120.1532,0.6828533346264052
1188,137,23.2147,120.268,-0.8351165737149042
1189,137,23.1795,120.4778,-0.3033919862680614
1190,137,23.0457,120.4615,0.100897148093339
1191,137,22.9655,120.28,-0.2339411190681111
